Depth	Taxaid	Taxonomic Tree	MetaPhlAn Average	Kraken Average
Species	61645	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter_asburiae	5.239999745124675e-05	0	5.239999745124675e-05
Species	1703337	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_colorans	2.150000048718644e-05	0	2.150000048718644e-05
Species	2592333	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Sellimonas|Sellimonas_caecigallum	9.43999991703642e-05	0	9.43999991703642e-05
Species	1305	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sanguinis	0.00014160000598192286	0	0.00014160000598192286
Species	1359	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus_cremoris	2.2900001027848495e-05	0	2.2900001027848495e-05
Species	2662363	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|sp. dk3624	0	0.0002635578075087092	-0.0002635578075087092
Species	2292041	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Dorea|Dorea_sp_AF36_15AT	0.00019529999787793332	0	0.00019529999787793332
Species	901	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_piger	0.00014449999772066284	0.0004479405129554089	-0.00030344051523474607
Species	1624	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Ligilactobacillus_salivarius	3.299999972119434e-06	0	3.299999972119434e-06
Species	2709390	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|sp. ZJ-18	0	1.0095392669797769e-05	-1.0095392669797769e-05
Species	1852361	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_bouchesdurhonensis	2.8799998599158523e-05	0	2.8799998599158523e-05
Species	3059028	Bacteria|Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Schaalia|sp. HMT-172	0	1.675948614564742e-05	-1.675948614564742e-05
Species	33035	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_producta	8.090000357269478e-05	0.0001456175319084594	-6.471752833576462e-05
Species	187327	Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus_intestini	0.009524200420606423	6.000519912722495e-05	0.009464195221479198
Species	292800	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor_plautii	7.499999918507424e-05	0.0015186476506901122	-0.001443647651505038
Species	1280843	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_haliotis	1.1099999711474707e-05	0	1.1099999711474707e-05
Species	2292307	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AM58_1XD	1.0999999712542948e-06	0	1.0999999712542948e-06
Species	1870991	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Massilioclostridium|Massilioclostridium_coli	8.799999904382046e-06	0	8.799999904382046e-06
Species	817	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0004920999922376346	0.011512802815344123	-0.011020702823106488
Species	2841521	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerotignum|Anaerotignum_sp_MSJ_24	0.0004741999948474961	0	0.0004741999948474961
Species	1673720	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_massiliensis	3.670000051070778e-05	0	3.670000051070778e-05
Species	341220	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Lactonifactor|Lactonifactor_longoviformis	1.6500000740589527e-05	0	1.6500000740589527e-05
Species	2929489	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|sp. IP-3-29	0	0.006725403135827468	-0.006725403135827468
Species	1898204	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridiaceae_unclassified|Clostridiaceae_bacterium	0.0032140999650766278	0	0.0032140999650766278
Species	1965566	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Erysipelatoclostridium_sp_An15	0.00013930000588475885	0	0.00013930000588475885
Species	100884	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Coprobacillus|Coprobacillus_cateniformis	0.001498900082402199	0	0.001498900082402199
Species	1588753	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriales_unclassified|Coriobacteriales_unclassified|Coriobacteriales_bacterium_DNF00809	4.280000096984091e-05	0	4.280000096984091e-05
Species	1715004	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Eubacteriales_unclassified|Clostridiales_bacterium_KLE1615	0.0031208999660893096	0	0.0031208999660893096
Species	1506471	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Dakarella|Dakarella_massiliensis	0.01588759931883433	0	0.01588759931883433
Species	2763016	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerofilum|Anaerofilum_hominis	8.59999990655518e-06	0	8.59999990655518e-06
Species	39485	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospira|Lachnospira_eligens	0.002569799972077384	0.005932092433755579	-0.003362292461678195
Species	2316025	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter_butyricigenes	2.029999977942676e-05	0	2.029999977942676e-05
Species	88431	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Dorea|Dorea_longicatena	0.006131399933378191	0.006228800561576067	-9.740062819787662e-05
Species	454154	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_clara	0.0035367999615702746	0.0006770151814571684	0.0028597847801131063
Species	2606708	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_Family_XIII_Incertae_Sedis|Mogibacterium|Mogibacterium_kristiansenii	0.010467299967791454	0	0.010467299967791454
Species	626933	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter_laneus	0.0031767998175527487	0	0.0031767998175527487
Species	2606709	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_Family_XIII_Incertae_Sedis|Baileyella|Baileyella_intestinalis	0.0007379000167206918	0	0.0007379000167206918
Species	2364787	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|megaguti	0	0.0004425241646409949	-0.0004425241646409949
Species	1110546	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_tobetsuensis	3.739999941005391e-05	0	3.739999941005391e-05
Species	138336	Bacteria|Actinomycetota|Actinomycetes|Geodermatophilales|Geodermatophilaceae|Blastococcus|saxobsidens	0	2.3784768872447356e-06	-2.3784768872447356e-06
Species	673271	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Catenibacillus|Catenibacillus_scindens	0.00011099999683219685	0	0.00011099999683219685
Species	53345	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_durans	4.699999865867794e-06	0.0001109819893706943	-0.0001062819895048265
Species	1965569	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium_sp_An169	2.190000035803319e-05	0	2.190000035803319e-05
Species	1852381	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Duodenibacillus|Duodenibacillus_massiliensis	0.027446899701770857	5.112919377428477e-05	0.027395770507996572
Species	2494234	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_megalosphaeroides	0.005911499950055767	3.346225660213867e-05	0.005878037693453629
Species	1702285	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas|Intestinimonas_gabonensis	7.260000325859393e-05	0	7.260000325859393e-05
Species	2603276	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Methylobacteriaceae|Methylobacterium|sp. WL1	0	3.1712756123921975e-06	-3.1712756123921975e-06
Species	1720200	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_rubiinfantis	2.049999977725363e-05	0	2.049999977725363e-05
Species	671266	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Adlercreutzia|Adlercreutzia_caecimuris	0.0001451999943156149	0	0.0001451999943156149
Species	78331	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|Mycobacterium|canettii	0	2.7053383727491775e-05	-2.7053383727491775e-05
Species	1501392	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Coprobacter|Coprobacter_secundus	0.0005695999910151527	0.001444973970476251	-0.0008753739794610983
Species	1796620	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Acutalibacter|muris	0	7.730348431985595e-05	-7.730348431985595e-05
Species	1583	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Weissella|Weissella_confusa	1.0999999569364765e-05	0	1.0999999569364765e-05
Species	574930	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_gordonii	7.529999747845098e-05	0	7.529999747845098e-05
Species	2899785	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Huaxiibacter|Huaxiibacter_chinensis	4.5499998471188704e-05	0	4.5499998471188704e-05
Species	1816689	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_massiliensis	0.00010000000061389482	0	0.00010000000061389482
Species	1462571	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_gallinaceum	0.026128399770370167	0	0.026128399770370167
Species	2108523	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Lawsonibacter|Lawsonibacter_asaccharolyticus	0.0015400999832657714	0.000259757856335246	0.0012803421269305254
Species	33011	Bacteria|Actinomycetota|Actinomycetes|Propionibacteriales|Propionibacteriaceae|Cutibacterium|granulosum	0	6.002771694885231e-06	-6.002771694885231e-06
Species	89153	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Clostridium_hylemonae	7.899999524398814e-06	0.0001846095682033244	-0.00017670956867892558
Species	160404	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerotignum|Anaerotignum_lactatifermentans	0.004564800250950402	0	0.004564800250950402
Species	2878202	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|sp. FMB-CY1	0	3.3287031576759025e-05	-3.3287031576759025e-05
Species	1965562	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium_sp_An14	1.899999954850244e-06	0	1.899999954850244e-06
Species	2817475	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|jiangjiafuii	0	4.983433105187739e-06	-4.983433105187739e-06
Species	2763061	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_lenta	2.02999995176105e-05	0	2.02999995176105e-05
Species	1432052	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Eisenbergiella|Eisenbergiella_tayi	0.00012460000550256823	0	0.00012460000550256823
Species	154046	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|Hungatella_hathewayi	0.00019890000878379472	0.0007213384925327132	-0.0005224384837489184
Species	1584	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_delbrueckii	5.40999984560527e-05	0	5.40999984560527e-05
Species	31973	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Eggerthia|Eggerthia_catenaformis	7.750000483322694e-05	0	7.750000483322694e-05
Species	2717288	Bacteria|Lentisphaerae|Lentisphaeria|Victivallales|Victivallaceae|Victivallis|Victivallis_sp_Marseille_Q1083	9.199999929422774e-06	0	9.199999929422774e-06
Species	52773	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia_meyeri	2.3199998811881225e-05	0	2.3199998811881225e-05
Species	1347366	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_massiliamazoniense	0.0011451000071656021	0	0.0011451000071656021
Species	2507160	Bacteria|Bacillota|Clostridia|Eubacteriales|Eubacteriales Family XIII. Incertae Sedis|Aminipila|luticellarii	0	9.641667156548432e-06	-9.641667156548432e-06
Species	2913620	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|sp. E2-28	0	0.00020749434877783787	-0.00020749434877783787
Species	28025	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.005007000069676127	0	0.005007000069676127
Species	2763644	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_Family_XIII_Incertae_Sedis|Zhenpiania|Zhenpiania_hominis	0.00010390000144584573	0	0.00010390000144584573
Species	2749961	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus_carnosus	0.0002465000110639587	0	0.0002465000110639587
Species	539813	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter_mori	0.0007458999822751561	0	0.0007458999822751561
Species	1383	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Lancefieldella|Lancefieldella_rimae	1.0700000223834568e-05	0	1.0700000223834568e-05
Species	53442	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_callanderi	0.002041100112209706	8.1727308074037e-05	0.001959372804135669
Species	729	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus_parainfluenzae	0.0004975999921508778	0.005524164839499846	-0.005026564847348969
Species	29363	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_paraputrificum	0.0002975999915068629	0	0.0002975999915068629
Species	2885348	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospiraceae_unclassified|Lachnospiraceae_bacterium_CLA_AA_H215	1.0499999885910394e-05	0	1.0499999885910394e-05
Species	328812	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_goldsteinii	0.002400299973919116	0.001080093584290049	0.0013202063896290673
Species	1588751	Bacteria|Firmicutes|Tissierellia|Tissierellia_unclassified|Tissierellia_unclassified|Tissierellia_unclassified|Tissierellia_bacterium_KA00581	9.600000217534412e-06	0	9.600000217534412e-06
Species	360807	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_inulinivorans	0.001374399985066214	0	0.001374399985066214
Species	1673717	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaeromassilibacillus|Anaeromassilibacillus_senegalensis	0.0001640999929643693	0	0.0001640999929643693
Species	42817	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_argentoratense	4.870000303713745e-05	0	4.870000303713745e-05
Species	2763662	Bacteria|Firmicutes|Clostridia|Eubacteriales|Yeguiaceae|Yeguia|Yeguia_hominis	3.9199999574065475e-05	0	3.9199999574065475e-05
Species	2929495	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|sp. I4-3-84	0	0.010457976070573147	-0.010457976070573147
Species	152331	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lentilactobacillus|Lentilactobacillus_parabuchneri	5.5200000345420686e-05	0	5.5200000345420686e-05
Species	2742601	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|Limosilactobacillus_portuensis	7.840000391873458e-05	0	7.840000391873458e-05
Species	2763670	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wujia|Wujia_chipingensis	0.013671599851448814	0.00032211675656245185	0.013349483094886361
Species	1623	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Ligilactobacillus_ruminis	0.005562200278020223	2.4075810046792995e-05	0.00553812446797343
Species	2293126	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_sp_AF02_12	3.8299999583844584e-05	0	3.8299999583844584e-05
Species	342942	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter_glycyrrhizinilyticus	0.0005526999912817326	0	0.0005526999912817326
Species	1903263	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Traorella|Traorella_massiliensis	7.600000321063657e-06	0	7.600000321063657e-06
Species	1683	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_angulatum	0.0010000000254562955	1.174014765532662e-05	0.0009882598778009689
Species	1034346	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Dielma|Dielma_fastidiosa	0.0003412000150680279	0	0.0003412000150680279
Species	28037	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_mitis	2.9400001616268364e-05	1.4490858579400732e-05	1.4909143036867633e-05
Species	2841531	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Pseudoflavonifractor|Pseudoflavonifractor_sp_MSJ_37	1.2699999698209525e-05	0	1.2699999698209525e-05
Species	1861	Bacteria|Actinomycetota|Actinomycetes|Geodermatophilales|Geodermatophilaceae|Geodermatophilus|obscurus	0	3.20852378641875e-06	-3.20852378641875e-06
Species	2067550	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_chh4_2	1.0699999727074706e-05	0	1.0699999727074706e-05
Species	1363	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus_garvieae	3.4400001719444766e-05	0	3.4400001719444766e-05
Species	2293138	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_sp_AM59_24XD	0.020081799096199098	0	0.020081799096199098
Species	2763678	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Youxingia|Youxingia_wuxianensis	1.1399999876131285e-05	0	1.1399999876131285e-05
Species	358742	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_aldenensis	0.0018445999209145377	0	0.0018445999209145377
Species	28135	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|oris	0	0.00017998723953709675	-0.00017998723953709675
Species	187101	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Sneathia|Sneathia_vaginalis	0.00013190000298883217	0	0.00013190000298883217
Species	60520	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus|Lactiplantibacillus_paraplantarum	4.550000212247609e-05	0	4.550000212247609e-05
Species	384638	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Eubacteriales_unclassified|Bacteroides_pectinophilus	1.9700001083009755e-05	0	1.9700001083009755e-05
Species	29361	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Tyzzerella|Tyzzerella_nexilis	0.0001646000034432869	0	0.0001646000034432869
Species	2606634	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Velocimicrobium|Velocimicrobium_porci	5.339999763552072e-05	0	5.339999763552072e-05
Species	133926	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_uli	0.00037280002324938073	4.962622801164634e-06	0.00036783740044821607
Species	61646	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia_amnigena	1.4900000668774787e-05	0	1.4900000668774787e-05
Species	1273103	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_sp_NM10	0.009062699835252661	0	0.009062699835252661
